model,condition,skill,classifier,intro_strategy,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,mae_mean,mae_std,kappa_mean,kappa_std,f1_not_exp_mean,f1_junior_mean,f1_midlevel_mean,f1_senior_mean,f1_not_exp_std,f1_junior_std,f1_midlevel_std,f1_senior_std,n_samples,feature_dim,elapsed_s,_macro_f1_folds
qwen3-4b,C2b,react,ordinal,average,0.5485157405985641,0.024211447833901018,0.6538954394875136,0.010369347555043424,0.3591015812707431,0.008939035529501664,0.42697087659701427,0.02099040336785507,0.6533549775123728,0.7378818291445314,0.5549684009966824,0.24785775474066968,0.020363943062764504,0.007352057630546225,0.02222409625970896,0.0795571756504606,6338,2560,89.1,"[0.5337292561841617, 0.5384814895998706, 0.51762136463851, 0.5836222766618541, 0.5691243159084238]"
qwen3-4b,C2b,javascript,nominal,concat,0.5058767818310519,0.030116825637766003,0.7425709894498518,0.010327995546147455,0.2623821391846907,0.011861873154788101,0.44574875466337927,0.01907302199779352,0.6238146320171178,0.8262121342846097,0.487326514868634,0.08615384615384616,0.017171109929845566,0.010482194636046438,0.01352473805247977,0.10596415604752348,6338,5120,16.6,"[0.4694595353022739, 0.530824522199301, 0.4877636162420298, 0.49049481546127305, 0.5508414199503818]"
qwen3-4b,C2b,javascript,ordinal,concat,0.5198277745454629,0.01133824807007678,0.7431151080821105,0.010141035106226427,0.2617522202774133,0.010801736558053733,0.44108846436326177,0.022437238085911068,0.6259965345630314,0.8298268651742738,0.46452943767594074,0.15895826076860559,0.02439007104936868,0.007269653870244991,0.032887789602163875,0.029942708858924173,6338,5120,168.2,"[0.5023250149988576, 0.5142019733416853, 0.5266219663541092, 0.5200824287994147, 0.5359074892332476]"
qwen3-4b,C2b,javascript,nominal,average,0.501952648038167,0.026014678778482563,0.7255420599997082,0.010475413507702836,0.2860522757999099,0.011994723196077488,0.4167724322864295,0.02335661746473112,0.6187670263385889,0.8093003160673351,0.45231581018008493,0.12742743956665858,0.02032411136375687,0.009088756864171984,0.016502499811580952,0.08912293611083306,6338,2560,14.8,"[0.48126670484917905, 0.510095264738103, 0.5135797899839534, 0.4653028100218415, 0.5395186705977577]"
qwen3-4b,C2b,javascript,ordinal,average,0.478935338839206,0.011541934692060942,0.7124974717649166,0.005447217142323984,0.3010411090556445,0.009450737198316688,0.38061504550375774,0.013923365460757092,0.6013908962297656,0.8057151145258213,0.39491793948460224,0.1137174051166349,0.009817978585881893,0.005768648015010866,0.015955910294041285,0.03511264773896502,6338,2560,89.2,"[0.46735988818616003, 0.4935346363759492, 0.48681074263647717, 0.48342381991086536, 0.4635476070865784]"
qwen3-4b,C2b,html_css,nominal,concat,0.5413007204650635,0.01454042844950207,0.7895563623037305,0.013762782523983505,0.2118928938673784,0.01506936214997272,0.5539066212312183,0.031224719595613112,0.652000031179319,0.8523436245405269,0.6608592261404078,0.0,0.02758941493280349,0.0091681295060766,0.027568063221998743,0.0,6338,5120,14.8,"[0.5169281423727756, 0.5333711147323315, 0.5564781392074135, 0.5464545653224898, 0.5532716406903069]"
qwen3-4b,C2b,html_css,ordinal,concat,0.5384090104307759,0.01142204402644522,0.7785296757905579,0.015447354690902027,0.22262056224619622,0.015048613461018849,0.5219384703017642,0.03618386773779879,0.6404936887068372,0.8501408081146234,0.618153060053158,0.044848484848484846,0.0400364561597123,0.009730529744422846,0.03457907716642468,0.05654256382880291,6338,5120,172.8,"[0.5271541685510586, 0.5558831666546348, 0.5246834185567442, 0.5435285081834411, 0.5407957902080007]"
qwen3-4b,C2b,html_css,nominal,average,0.5479924662054538,0.0245033250756224,0.7781230576026328,0.011410340705568824,0.22798968725646662,0.011150915156662448,0.5310448608343894,0.028188804404221068,0.648583191765677,0.8430187597591802,0.6362653491943937,0.0641025641025641,0.03929606709992164,0.006922218226423305,0.031234743124087975,0.07861389598336355,6338,2560,11.8,"[0.5577330862278839, 0.5257202120151929, 0.5514839225539748, 0.5181754102226225, 0.5868497000075947]"
qwen3-4b,C2b,html_css,ordinal,average,0.5263797786943802,0.008065240155009853,0.7497380032739569,0.009487464504419542,0.254023389162905,0.008089577228984885,0.4671216121071846,0.023705384252073667,0.6005276787991891,0.825927282587528,0.5765742748482937,0.10248987854251013,0.026302654825770416,0.006138260278607156,0.030605345632010072,0.015374970341212529,6338,2560,88.6,"[0.5114460675235738, 0.5339527810417442, 0.5253811290213065, 0.5326734188573078, 0.5284454970279687]"
qwen3-4b,C3,react,nominal,none,0.5492143584792901,0.014657809335519472,0.6694297347997361,0.010439069112252954,0.3557885314922107,0.013528916569259737,0.4563532461209639,0.01744024751322752,0.6778339273577081,0.7418615257782689,0.6004872318661695,0.17667474891501403,0.013375037916108869,0.008212959144282066,0.015138296014428048,0.029669370175451855,6338,2560,14.4,"[0.5600986418820633, 0.5328730750998733, 0.5299259384890643, 0.5638827877962025, 0.5592913491292473]"
qwen3-4b,C3,react,ordinal,none,0.5372555459567493,0.018938554719118837,0.646921770704343,0.011766984270438176,0.37267645821247436,0.012784915211743016,0.41680765671355,0.019487900684533037,0.6742691244187702,0.732200857778306,0.5388936371747832,0.20365856445513777,0.02185468418243178,0.012185265814863783,0.01556829116616612,0.045406820895435684,6338,2560,89.4,"[0.562304904392238, 0.556423625471313, 0.5311321074906742, 0.5140022564631728, 0.5224148359663485]"
