model,condition,skill,classifier,intro_strategy,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,mae_mean,mae_std,kappa_mean,kappa_std,n_samples,feature_dim,elapsed_s,f1_fail_mean,f1_pass_mean,prec_fail_mean,prec_pass_mean,rec_fail_mean,rec_pass_mean,f1_fail_std,f1_pass_std,_macro_f1_folds
qwen3-0.6b,C2a,javascript,nominal,none,0.7175867329203689,0.0034840177065940878,0.8478541670598272,0.004047074485524722,0.1618793244679924,0.006282073570956654,0.43807229192312586,0.006545825100112909,6338,1024,2.9,0.9020422285638837,0.533131237276854,0.932032239584743,0.46330088551409165,0.8740506924340952,0.6293772641021217,0.004654010226700835,0.005715432775950598,"[0.7154209012306838, 0.7187482932538245, 0.7121259028246232, 0.719417068638549, 0.7222214986541634]"
qwen3-0.6b,C2a,html_css,nominal,none,0.7840257583585808,0.01667692481862246,0.8527237404160664,0.011994685643741699,0.15210288343512457,0.012971192349732241,0.5691615832499275,0.03307965724058683,6338,1024,2.6,0.9014512372512968,0.6666002794658649,0.9261212835143056,0.6122657378621017,0.8781546451011873,0.732319391634981,0.00881139324368342,0.024929849773875544,"[0.8060421497767168, 0.7779663528239114, 0.8015062304154303, 0.765796645259422, 0.7688174135174236]"
qwen3-0.6b,C2b,react,nominal,concat,0.7734308151519955,0.01256803192141611,0.7975995139842518,0.011098334270545242,0.20368776438543074,0.011107110541428673,0.5470549584657758,0.025134714588859013,6338,2048,4.4,0.8454114564130906,0.7014501738909005,0.8572725397104284,0.6833870799909414,0.8339286760950204,0.7206650831353919,0.008378294146087479,0.01702484190035197,"[0.7600803762996042, 0.766802429261902, 0.7633088326965372, 0.7860191475683282, 0.790943289933606]"
qwen3-0.6b,C2b,react,nominal,average,0.7681529481523282,0.008453213496644863,0.7914219269425596,0.0074470836377025776,0.2111049972736711,0.007487777740286327,0.5370515167299901,0.016925626105212036,6338,1024,2.4,0.8374549733094636,0.6988509229951928,0.8620690602728758,0.6640890591296303,0.8143186493283207,0.7377672209026128,0.0059056520502686885,0.011799457936075779,"[0.7567965117081314, 0.7634807996431612, 0.7655659395440053, 0.7811024269847799, 0.7738190628815629]"
qwen3-0.6b,C2b,javascript,nominal,concat,0.704506019738447,0.008442688143258492,0.8461371999138689,0.002941871961012842,0.15935566516199873,0.0026026659883930307,0.4099315545379902,0.017307572051377892,6338,2048,3.5,0.9050531797366211,0.5039588597402724,0.9203392045798061,0.4642180577494722,0.8903269547434173,0.5520671611753205,0.0017234871357805195,0.01672551315483476,"[0.7063366595845375, 0.6926315042657223, 0.7133291298148747, 0.6969479525449674, 0.7132848524821324]"
qwen3-0.6b,C2b,javascript,nominal,average,0.7027998521409693,0.009326914249813387,0.8392064807908456,0.003972702445504372,0.17166360836472552,0.003543033071663433,0.40886987964129806,0.019078691390126266,6338,1024,2.4,0.8959486055244659,0.5096510987574726,0.9277394322121607,0.43886320443990234,0.866284213460187,0.6079178885630498,0.0019091279227692315,0.016953675811103873,"[0.7102413385976716, 0.6947692574600972, 0.7153376436781609, 0.6902487049370969, 0.7034023160318197]"
qwen3-0.6b,C2b,html_css,nominal,concat,0.7719919829407319,0.01931941609673685,0.8484639081001848,0.012571523815543382,0.15304962914458006,0.012529802949650776,0.5441376030908598,0.03872654596542147,6338,2048,3.4,0.9027066713580771,0.6412772945233867,0.9097186991453171,0.6241711880362663,0.8958759984935878,0.6600760456273764,0.0079176843565244,0.03104892008721886,"[0.7965508911219519, 0.7753366406803686, 0.7883234941496062, 0.7517160744205759, 0.7480328143311569]"
qwen3-0.6b,C2b,html_css,nominal,average,0.7686507063413643,0.014918984808416776,0.8419458665038551,0.010865715008072901,0.16346146664044076,0.011934312718608382,0.5386383833736232,0.02955142039545609,6338,1024,2.3,0.8939344700861278,0.643366942596601,0.9198271790851871,0.5887229093946962,0.8695984222314722,0.7102661596958175,0.008287889448446578,0.02232430313667155,"[0.7630888807359395, 0.7829643260980423, 0.7893526937047364, 0.7512097761208081, 0.7566378550472959]"
qwen3-0.6b,C3,react,nominal,none,0.7582627230755017,0.009141491742744512,0.7824408979251621,0.008233115807493316,0.22025799287419795,0.00840949515739805,0.5173424291104157,0.018271732275423086,6338,1024,2.1,0.830274126892264,0.6862513192587395,0.8553297610219397,0.6513593784267167,0.8067575450554173,0.7254156769596198,0.006824486599871463,0.01224642378923518,"[0.7436375639544479, 0.7608516404018534, 0.7650154262847602, 0.769201470539529, 0.7526075141969182]"
qwen3-0.6b,C3,javascript,nominal,none,0.6752926464395577,0.010681935179322876,0.8230076643696064,0.00529017734042371,0.18996449547977162,0.005602906933466235,0.3548625123906622,0.02155835663317513,6338,1024,2.2,0.8844523619727644,0.46613293090635094,0.9192349172179014,0.39687533530920077,0.8522298275882706,0.5649416364786384,0.00341976736954902,0.01855856150533456,"[0.6861020503261882, 0.6561438210850388, 0.6844973009446693, 0.673885865568466, 0.675834194273426]"
qwen3-0.6b,C3,html_css,nominal,none,0.7284671089431898,0.013743487156067295,0.8123566875038947,0.009560248265825296,0.195804441301766,0.010044548077581792,0.45938040067672237,0.027351246744691575,6338,1024,2.1,0.8718586699334591,0.5850755479529205,0.9056286491388853,0.5221261649542469,0.840533190620602,0.6653992395437263,0.0066549605463376155,0.020998671542837254,"[0.7179924382830454, 0.7259744193494353, 0.755482093663912, 0.721505317489898, 0.7213812759296583]"
qwen3-0.6b,C4,react,nominal,none,0.7800011862075271,0.011575899654850686,0.8016845831541282,0.011231710148600596,0.20101060902950157,0.01195438471339275,0.5609188963173699,0.02264718188684224,6338,1024,2.6,0.8445821429750907,0.7154202294399638,0.8727268511839472,0.675994780148652,0.8183291885419545,0.7600950118764845,0.010587938911875728,0.01268720539093195,"[0.7904139418609037, 0.7748188877320841, 0.778706279707214, 0.7942399605307788, 0.7618268612066554]"
qwen3-0.6b,C4,javascript,nominal,none,0.6888231307758924,0.013447709497190203,0.8319028295916816,0.007165450852806798,0.17923620465144072,0.008157806107296281,0.3810092020241259,0.026934915045281754,6338,1024,2.5,0.8914204376168025,0.4862258239349823,0.9223345471801924,0.4201646143516668,0.8625861588417651,0.5778563624863435,0.005251334913448429,0.023068756318292485,"[0.698600180649734, 0.6678685875107978, 0.696231260323371, 0.7031081439561411, 0.6783074814394183]"
qwen3-0.6b,C4,html_css,nominal,none,0.7360620590410776,0.008648574063452012,0.8186596332148554,0.00596180845181728,0.18838733290342818,0.006507560054546191,0.4740491946273095,0.017312297443813792,6338,1024,2.5,0.8772448696144046,0.5948792484677505,0.9069680780531947,0.5372958956403777,0.849494162652871,0.6669201520912548,0.004626803879541536,0.013943332678533862,"[0.7445454898897611, 0.7323391723269155, 0.7352233623602583, 0.7459283671618888, 0.722273903466564]"
