model,condition,skill,classifier,intro_strategy,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,mae_mean,mae_std,kappa_mean,kappa_std,f1_not_exp_mean,f1_junior_mean,f1_midlevel_mean,f1_senior_mean,f1_not_exp_std,f1_junior_std,f1_midlevel_std,f1_senior_std,n_samples,feature_dim,elapsed_s,_macro_f1_folds
gemini,C2b,javascript,nominal,average,0.521467738826181,0.0270489708101024,0.7507162637289708,0.01513153064199813,0.26222926558426846,0.01708760196177986,0.4684504739418515,0.03218686026867609,0.6838595174422395,0.8252185224813339,0.48721715780539315,0.08957575757575757,0.016998629889240325,0.01147943436306729,0.039866069851238355,0.0747677395407475,6338,3072,14.6,"[0.47620518099159376, 0.5135615869404265, 0.5592406014195249, 0.5282376195069693, 0.5300937052723905]"
gemini,C2b,javascript,ordinal,average,0.5421131151367026,0.025237447648287323,0.7500891837471266,0.011171945449833303,0.2590704587950871,0.01308337310802057,0.4611725673339938,0.02270088329560679,0.6792722752426111,0.8309550525929963,0.4487886382492413,0.20943649446196133,0.018839365248825783,0.009205861215817046,0.017703640533246235,0.09140158300716007,6338,3072,102.3,"[0.5206567389167538, 0.5136178053078319, 0.5374500472157901, 0.5552932988716215, 0.5835476853715154]"
gemini,C2b,html_css,nominal,concat,0.579432233082246,0.014603874241723231,0.816301308066134,0.008734005097181825,0.1872808666489061,0.009381097659696604,0.6113666911383753,0.019453661598121855,0.719517101184348,0.8707392059342064,0.6967033944411989,0.03076923076923077,0.01959668105289845,0.006613361315434623,0.014596958274539966,0.06153846153846154,6338,6144,27.3,"[0.6026619743993615, 0.558943014066081, 0.5746537502608543, 0.5868553603259485, 0.5740470663589846]"
gemini,C2b,html_css,ordinal,concat,0.5997219840715766,0.027487808833839875,0.8104299434324128,0.008449093209393242,0.19122632513276847,0.010135933961775156,0.5939039225868377,0.016541196072747837,0.7156736335324272,0.8701669060552313,0.6683277544557866,0.14471964224286205,0.03309888167787776,0.006936732439001071,0.007005467627748823,0.08377258975919354,6338,6144,196.9,"[0.6147864471762178, 0.573864374744429, 0.5608191260048132, 0.6327573355052004, 0.6163826369272234]"
gemini,C2b,html_css,nominal,average,0.575219443675014,0.022504691354408968,0.7986000593565766,0.01226062756774032,0.2044798936358272,0.010804650605232204,0.5719092839212264,0.02598870726158553,0.7082743354476433,0.8580841910159499,0.6567414704586848,0.07777777777777777,0.03342534072435253,0.009259941098248962,0.026429458019841773,0.09686442096757052,6338,3072,13.4,"[0.6059311748385665, 0.5418522958544443, 0.5594470251796052, 0.5790870101288647, 0.5897797123735893]"
gemini,C2b,html_css,ordinal,average,0.5604823690867515,0.023721546837964284,0.7884332309183146,0.00694198551208489,0.21473499834428428,0.007397813426041216,0.5488382253575766,0.017150253343523936,0.6840672741837869,0.8536767819260522,0.6334161894679368,0.07076923076923076,0.03165190675910173,0.004573416376931646,0.02036206781345824,0.0610364136150073,6338,3072,107.1,"[0.5392389378546278, 0.5276658022945152, 0.5702659646479118, 0.5928536012901456, 0.5723875393465578]"
gemini,C3,react,nominal,none,0.5206107275243264,0.019593676997273417,0.638733304649282,0.010654904089113989,0.3912925537609645,0.008393749216386515,0.40687159777701865,0.014974679552522359,0.6423393297007223,0.7152281407053691,0.561929655660763,0.1629457840304513,0.0083707469707471,0.010085658202829802,0.022534329782918604,0.06869568571757831,6338,3072,28.8,"[0.5340661348528811, 0.5008518547929331, 0.5252823671294523, 0.5471651738804085, 0.4956881069659569]"
gemini,C3,react,ordinal,none,0.5532749718540565,0.023138819126626763,0.6615417389410705,0.010535508272136979,0.3497928488020336,0.013106418874006162,0.4380723240830105,0.01746381469298234,0.6570997677772239,0.7399578144483735,0.5770754339900955,0.23896687120053323,0.020928018194050386,0.005755740142277893,0.011487685807123832,0.06661168710069787,6338,3072,102.5,"[0.5285381796287123, 0.5441913029663746, 0.5588451127958678, 0.5952617189171957, 0.5395385449621322]"
gemini,C3,javascript,nominal,none,0.4807918253405944,0.012430676224287755,0.7182382357323592,0.005770110301541346,0.2953607592888141,0.005284358680639799,0.4016872658053957,0.011756259545958407,0.6167556638481191,0.8022789245206186,0.4421946510555779,0.061938061938061936,0.017293019863099977,0.004302510301913288,0.0316909746949708,0.05870334034244464,6338,3072,15.5,"[0.47234930675777165, 0.4616998316363146, 0.48326650269414784, 0.49621194365568777, 0.49043154195905003]"
gemini,C3,javascript,ordinal,none,0.5280353312628115,0.02323068684327841,0.7327605931926565,0.007186805008769914,0.27153563274482806,0.005109391702832537,0.4198271120870216,0.01757336534327355,0.6228814618016119,0.8220108116371245,0.42622338399519083,0.24102566761731917,0.029226283178944233,0.0037158243871774415,0.030642819358532837,0.07178772751305183,6338,3072,104.7,"[0.5219624495320419, 0.5005542457766229, 0.5122913885099514, 0.5377977082840699, 0.5675708642113717]"
