model,condition,skill,classifier,intro_strategy,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,mae_mean,mae_std,kappa_mean,kappa_std,f1_not_exp_mean,f1_junior_mean,f1_midlevel_mean,f1_senior_mean,f1_not_exp_std,f1_junior_std,f1_midlevel_std,f1_senior_std,n_samples,feature_dim,elapsed_s,_macro_f1_folds
gemini,C2b,html_css,nominal,average,0.575219443675014,0.0225046913544089,0.7986000593565766,0.0122606275677403,0.2044798936358272,0.0108046506052322,0.5719092839212264,0.0259887072615855,0.7082743354476433,0.8580841910159499,0.6567414704586848,0.0777777777777777,0.0334253407243525,0.0092599410982489,0.0264294580198417,0.0968644209675705,6338,3072,13.0,
gemini,C2b,html_css,ordinal,average,0.5604823690867515,0.0237215468379642,0.7884332309183146,0.0069419855120848,0.2147349983442842,0.0073978134260412,0.5488382253575766,0.0171502533435239,0.6840672741837869,0.8536767819260522,0.6334161894679368,0.0707692307692307,0.0316519067591017,0.0045734163769316,0.0203620678134582,0.0610364136150073,6338,3072,116.5,
gemini,C3,react,nominal,none,0.5206107275243264,0.0195936769972734,0.638733304649282,0.0106549040891139,0.3912925537609645,0.0083937492163865,0.4068715977770186,0.0149746795525223,0.6423393297007223,0.7152281407053691,0.561929655660763,0.1629457840304513,0.0083707469707471,0.0100856582028298,0.0225343297829186,0.0686956857175783,6338,3072,29.0,
gemini,C3,react,ordinal,none,0.5532749718540565,0.0231388191266267,0.6615417389410705,0.0105355082721369,0.3497928488020336,0.0131064188740061,0.4380723240830105,0.0174638146929823,0.6570997677772239,0.7399578144483735,0.5770754339900955,0.2389668712005332,0.0209280181940503,0.0057557401422778,0.0114876858071238,0.0666116871006978,6338,3072,116.9,
gemini,C3,javascript,nominal,none,0.4807918253405944,0.0124306762242877,0.7182382357323592,0.0057701103015413,0.2953607592888141,0.0052843586806397,0.4016872658053957,0.0117562595459584,0.6167556638481191,0.8022789245206186,0.4421946510555779,0.0619380619380619,0.0172930198630999,0.0043025103019132,0.0316909746949708,0.0587033403424446,6338,3072,15.3,
gemini,C3,javascript,ordinal,none,0.5280353312628115,0.0232306868432784,0.7327605931926565,0.0071868050087699,0.271535632744828,0.0051093917028325,0.4198271120870216,0.0175733653432735,0.6228814618016119,0.8220108116371245,0.4262233839951908,0.2410256676173191,0.0292262831789442,0.0037158243871774,0.0306428193585328,0.0717877275130518,6338,3072,114.6,
gemini,C3,html_css,nominal,none,0.5367174490345541,0.0192418642785141,0.7606412438098736,0.0043522159869372,0.2473981610351584,0.0047743527321896,0.4970633974178867,0.0090677310191972,0.6245911407234195,0.8284179584209046,0.6109906258885267,0.0828700711053652,0.0148118328342534,0.005432594884698,0.0078016388649961,0.0686737058026521,6338,3072,15.5,
gemini,C3,html_css,ordinal,none,0.533888570860768,0.0224080347701219,0.7538585452780351,0.0108454683482146,0.2503984921782994,0.0121578985423037,0.4755105723778055,0.0194618645573141,0.6149008821316667,0.8281725088333436,0.5821634321606017,0.1103174603174603,0.0383964643000287,0.0113481177156194,0.0181157967773825,0.1002767649021402,6338,3072,115.7,
gemini,C4,react,nominal,none,0.5525293630307837,0.0092350672295241,0.6635597446934612,0.0083495682937134,0.3591041955586982,0.0101205118704604,0.4461730738714237,0.0143884407663313,0.6834055676242746,0.7387734891574567,0.579146244413236,0.2087921509281678,0.029545580523455,0.0090152786512106,0.0194258639139976,0.0497348259258034,6338,3072,27.9,
gemini,C4,react,ordinal,none,0.5784092237021442,0.0213556265596563,0.678825967226883,0.0055489985710943,0.328968924830507,0.0058212962156857,0.4667759800178242,0.010364953197488,0.6964010691729169,0.7530196532337976,0.59021650027872,0.2739996721231422,0.019191230642112,0.0068177711456281,0.0028399826259972,0.0852420892649196,6338,3072,112.7,
