model,condition,skill,classifier,intro_strategy,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,mae_mean,mae_std,kappa_mean,kappa_std,f1_not_exp_mean,f1_junior_mean,f1_midlevel_mean,f1_senior_mean,f1_not_exp_std,f1_junior_std,f1_midlevel_std,f1_senior_std,n_samples,feature_dim,elapsed_s,_macro_f1_folds
jina-v5-small,C1b,javascript,nominal,concat,0.4955530402293108,0.019608854433473533,0.727145581072479,0.013525843581914557,0.28463085009174904,0.01506317943598541,0.42219512895407296,0.03070296293960529,0.6125780508069864,0.8088893103917586,0.47610427684268125,0.084640522875817,0.03141094872465144,0.010087014378978564,0.025587857413769222,0.08288292994362065,6338,2048,8.1,"[0.46996607390812245, 0.49456121338120407, 0.48016523090045155, 0.507891205378038, 0.5251814775787379]"
jina-v5-small,C1b,javascript,ordinal,concat,0.4867962474111529,0.025696276591725534,0.7101935850665854,0.005883386911476801,0.3045115140710937,0.006123031518536264,0.3787412467287045,0.016192436858628857,0.5961373363157,0.8016589801800684,0.40189546899325157,0.14749320415559183,0.02169373976645367,0.0063748347850657635,0.03814013795678575,0.10246469005956768,6338,2048,71.8,"[0.4496410611654818, 0.47498222778421506, 0.5221790267763978, 0.5083742105860634, 0.47880471074360675]"
jina-v5-small,C1b,javascript,nominal,average,0.470286844311744,0.02221164539408726,0.6806694741444594,0.011548981299603299,0.3437969171320514,0.014455240405792357,0.35149116711855044,0.02427876396429629,0.5736055817985257,0.7619334258982693,0.4171381602104066,0.12847020933977454,0.02413578998095547,0.011153424923160118,0.019943224661949893,0.07224210747584875,6338,1024,6.5,"[0.4403559953741505, 0.4654415940447127, 0.47069125395135214, 0.46560280433970197, 0.5093425738488028]"
jina-v5-small,C1b,javascript,ordinal,average,0.48760030836174373,0.030918694782212517,0.7357092756444784,0.011891870774335652,0.26017306586262784,0.010814886132878369,0.40876441038587075,0.027600763811682857,0.6207136011375193,0.8341893966878013,0.3979817170525039,0.09751651856915014,0.030332759536035894,0.0062301682453832245,0.02919350294180978,0.08820671028317753,6338,1024,17.7,"[0.44130146404915127, 0.4600340101160799, 0.5098416824004495, 0.5183699740970301, 0.5084544111460076]"
jina-v5-small,C1b,html_css,nominal,concat,0.5224216945766502,0.007965877258417162,0.7591254708653414,0.011935366309193021,0.24486977111286504,0.013586700037132873,0.4889220381449828,0.025759432791909478,0.6419592819932378,0.8300699254709205,0.5909909041757758,0.026666666666666665,0.03409774180497509,0.008992457201840392,0.020193170147354365,0.05333333333333333,6338,2048,7.5,"[0.5261830856996487, 0.5075741171936972, 0.5284140555631635, 0.5208579219294414, 0.5290792924973002]"
jina-v5-small,C1b,html_css,ordinal,concat,0.5309356430813562,0.019764304632108785,0.7483635995175105,0.012103993912418216,0.25686487119029777,0.011032128714960787,0.46584129485681114,0.025863608736629972,0.645198464738866,0.8240525103318038,0.5549057386688961,0.09958585858585858,0.03389853140372673,0.010323777141694327,0.02956802839639597,0.059735775044109006,6338,2048,68.9,"[0.52402317219636, 0.5069792870128306, 0.5329159763716261, 0.5667136095268898, 0.5240461702990744]"
jina-v5-small,C1b,html_css,nominal,average,0.5010134703171245,0.009172408886304561,0.7377876434812012,0.009011442714885003,0.27327388525516694,0.008136240065522266,0.45569854683627503,0.019601239254413195,0.6252624789434074,0.807718600986534,0.5710728013385566,0.0,0.017873163413042237,0.006543444367853142,0.019638272669807603,0.0,6338,1024,5.2,"[0.48827188977898955, 0.5066835469221606, 0.5119656679888207, 0.49204862151584744, 0.5060976253798042]"
jina-v5-small,C1b,html_css,ordinal,average,0.5333111910022083,0.019847466168228786,0.7757039774377648,0.007130515730878517,0.22183752075869126,0.006050319573283667,0.5122305124020304,0.018536122202659697,0.6528250734907585,0.8489091238926196,0.6029391380540264,0.02857142857142857,0.018499847029935457,0.0037364167564308947,0.02427141513621691,0.05714285714285714,6338,1024,16.8,"[0.515705560737056, 0.5289498499247648, 0.5719338301575143, 0.527243463620249, 0.5227232505714573]"
jina-v5-small,C2a,react,nominal,none,0.5311748508806472,0.023208363514440736,0.6352006525548792,0.01452162087053685,0.39649959291801845,0.016158413346841444,0.4069377182077427,0.02141053107529993,0.6562130189357658,0.7027070082037498,0.5612829180613093,0.20449645832176402,0.01221693858837057,0.019296879288239026,0.016408275835521374,0.07817877999042426,6338,1024,9.3,"[0.5101030257493493, 0.5591187988442804, 0.5353090297293587, 0.5520401837833507, 0.49930321629689695]"
jina-v5-small,C2a,react,ordinal,none,0.5715571823894746,0.017588691826998883,0.6767159731207596,0.011884761995348953,0.32754488483439104,0.012127080407921122,0.4617068538800574,0.019973751789525342,0.6857711394019154,0.7507956722128805,0.594400473544374,0.2552614443987287,0.018935566071677585,0.011395030245134831,0.01789955870609124,0.059196344547413474,6338,1024,28.1,"[0.5520138436878603, 0.5720956355503879, 0.5683529379128006, 0.603965367639597, 0.5613581271567273]"
jina-v5-small,C2a,javascript,nominal,none,0.4743876942762156,0.009917936387833542,0.7121159748136958,0.00630735175297565,0.3098759084650644,0.0036256591496806392,0.4039235635535851,0.014948586197832427,0.6268924067777638,0.7915108628279003,0.4443489727006634,0.0347985347985348,0.014347662422415055,0.004212233857174496,0.028146506823694722,0.04374184685282983,6338,1024,9.2,"[0.4712699144006291, 0.47361910429641657, 0.4612105180765087, 0.4739112556479819, 0.49192767895954154]"
jina-v5-small,C2a,javascript,ordinal,none,0.5296989790453586,0.008699142938588486,0.7542606113583503,0.01088942710313955,0.24534158784380997,0.013032049678499897,0.4566433327098576,0.02191351948677905,0.6520041634558547,0.8407815333864986,0.46102710939029556,0.164983109948785,0.020895474490985593,0.00897812989118825,0.01800593914960192,0.05493716011639779,6338,1024,30.7,"[0.5199925164918033, 0.5270745756866967, 0.5312819571256631, 0.545489452254007, 0.5246563936686223]"
jina-v5-small,C2a,html_css,nominal,none,0.5482962137992244,0.021839153489393755,0.774831429503623,0.01047277264986121,0.23398151075966225,0.012048493483838435,0.5311515945492742,0.024414675388231742,0.6695774382870034,0.8353769830294174,0.6365637672138098,0.05166666666666666,0.02667076549173062,0.007936364389635606,0.02492897543673971,0.06333333333333334,6338,1024,6.7,"[0.5237777202608276, 0.5261183907901642, 0.5670721746825976, 0.5456819997939396, 0.5788307834685926]"
jina-v5-small,C2a,html_css,ordinal,none,0.5540241625538932,0.017604690142777987,0.786879003596012,0.013162054314635184,0.21252492910300042,0.0118704456332514,0.5387005063815413,0.031504145560902884,0.6838733340460589,0.856506117795463,0.6163765390333917,0.05934065934065934,0.047249079218793635,0.007941290664123453,0.02554495158320593,0.07276019937251363,6338,1024,29.1,"[0.5246788231833803, 0.5517745130127839, 0.5522289774526135, 0.5628853118712274, 0.5785531872494613]"
jina-v5-small,C2b,react,nominal,concat,0.5086720040118674,0.013005964329995132,0.6219889714470413,0.010070321198910983,0.4020159894830931,0.011753942900176988,0.3781703485506013,0.013734208701332639,0.6428829072307138,0.6987950157595328,0.5355440832909713,0.1574660097662519,0.02433869644607927,0.018384289312497675,0.008497243153254706,0.05939597954702361,6338,2048,12.2,"[0.49382573849103983, 0.5136504863516834, 0.49551538684584506, 0.5291958792105734, 0.5111725291601955]"
jina-v5-small,C2b,react,ordinal,concat,0.5272233877006608,0.013632022182607112,0.625801151508635,0.014707747816924258,0.39128583130622274,0.014373796430367769,0.38352371874887103,0.026634266216673155,0.6400111682158727,0.7064116655558579,0.524270975110006,0.23819974192090684,0.01723003258953273,0.015280573055623876,0.019687430735901238,0.02981027223736629,6338,2048,66.0,"[0.5219626268869233, 0.5106069987324647, 0.5169973824623388, 0.5416162468814391, 0.5449336835401384]"
jina-v5-small,C2b,react,nominal,average,0.4844309126938159,0.008202290806786057,0.5969659949827404,0.009014008834826665,0.44193405022918586,0.011680773636415676,0.3446747315978028,0.012187562019557107,0.5938151001182809,0.6685926514262686,0.5284782563515191,0.14683764287919515,0.016188226529181046,0.01114210414716546,0.014510348898493827,0.018668426049423703,6338,1024,6.8,"[0.47989010848443336, 0.47747185919812274, 0.4763047632808859, 0.49633151798594455, 0.4921563145196931]"
jina-v5-small,C2b,react,ordinal,average,0.5295476719271246,0.020812722125023806,0.6437232842285263,0.01807661504710255,0.36351773607642685,0.017151246042378204,0.4023798017356565,0.03319825675445492,0.6132510661674259,0.7250914839413298,0.5660266097083021,0.21382152789144088,0.03377601349529892,0.01501369559940598,0.023342703305912385,0.03517874151870929,6338,1024,17.4,"[0.5445285912264558, 0.5000171796771676, 0.50925224888852, 0.5519890356615645, 0.5419513041819151]"
jina-v5-small,C2b,javascript,nominal,concat,0.4740659735139097,0.015666531813777584,0.7154071697586011,0.003824735281010678,0.3013563174890884,0.0035817291966808258,0.39963994300669003,0.011112310255232743,0.6116043072576496,0.7999117473292563,0.44068986845423985,0.044057971014492756,0.019192537491498525,0.0036677567082330424,0.022300020183940002,0.055917243138724614,6338,2048,9.7,"[0.4816456684240268, 0.46203979701637066, 0.4693383515815085, 0.4567362748024559, 0.5005697757451864]"
jina-v5-small,C2b,javascript,ordinal,concat,0.4695197861068013,0.012180194803656369,0.6942331977267656,0.007362145855628049,0.32502396430625513,0.006838636595877355,0.34718143453999945,0.014669783105562792,0.5898121258274663,0.7904060877692899,0.35021729601486956,0.14764363481557918,0.008945738282833597,0.009624894397961149,0.01030547086214215,0.05014131814649272,6338,2048,73.1,"[0.4526592932323431, 0.46610106216734604, 0.4752977321220629, 0.48916585910203386, 0.4643749839102203]"
jina-v5-small,C2b,javascript,nominal,average,0.4393905295432649,0.014302283623919906,0.662124001646141,0.007418683247209543,0.3680980930636716,0.007649543683526832,0.31414433496683103,0.017649571378058563,0.5504491803188489,0.7483952120732449,0.3799644790277193,0.07875324675324676,0.018838761897750855,0.006413084948157609,0.013116398092508998,0.04574332017756172,6338,1024,7.5,"[0.4343288535875846, 0.4201172656054857, 0.44887382107020135, 0.43223076545910755, 0.46140194199394535]"
jina-v5-small,C2b,javascript,ordinal,average,0.45215677084314737,0.024098823040835674,0.7082043486872467,0.008651645294997108,0.28873578014087276,0.00751076598042759,0.34684185474374296,0.022531821963138948,0.5740729185384801,0.8154216771461303,0.3456526342081253,0.07347985347985347,0.023683084489166513,0.005484420305226257,0.014375449172982726,0.07099562601249731,6338,1024,19.1,"[0.42109664411269454, 0.4938026254098265, 0.45917687005355273, 0.44379732025226815, 0.4429103943873947]"
