model,condition,skill,classifier,intro_strategy,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,mae_mean,mae_std,kappa_mean,kappa_std,f1_not_exp_mean,f1_junior_mean,f1_midlevel_mean,f1_senior_mean,f1_not_exp_std,f1_junior_std,f1_midlevel_std,f1_senior_std,n_samples,feature_dim,elapsed_s,_macro_f1_folds
qwen3-0.6b,C1b,javascript,nominal,concat,0.4959843033483161,0.018879977547030677,0.72035284214186,0.0106327087457688,0.2934657739910716,0.013813190304460994,0.41094214997289996,0.01830445126408648,0.6339336851673354,0.8005268115634795,0.4450700478164216,0.10440666884602812,0.019085738377158473,0.012162203310580731,0.02000390393348528,0.05870345793823221,6338,2048,8.9,"[0.4944293790964127, 0.48543352398648687, 0.5166693560412757, 0.46716039755837996, 0.5162288600590254]"
qwen3-0.6b,C1b,javascript,ordinal,concat,0.49571423253230185,0.020550380583220135,0.7134470911302444,0.004615199926305361,0.3013549481001596,0.005628305119312468,0.3855314594004722,0.00944898749534315,0.6192899569910513,0.8036468500979297,0.3891179514049915,0.17080217163523498,0.03211127425300586,0.004216601002127641,0.024930410790027828,0.08058137140502536,6338,2048,69.1,"[0.46604927609590696, 0.5025366340137368, 0.4782649749017054, 0.5217271753706937, 0.5099931022794665]"
qwen3-0.6b,C1b,javascript,nominal,average,0.4817726554137506,0.025221410880016986,0.6938277441744567,0.0106686191502928,0.32896556360313617,0.014039872836568794,0.37342266300451377,0.01771127269389103,0.5958999035417588,0.7746451896356518,0.423451143770304,0.13309438470728793,0.02392377896791931,0.012606205493638964,0.012411327249512128,0.09087515007917506,6338,1024,6.8,"[0.4522430510413229, 0.5110470464723493, 0.4877146760343482, 0.4524704835547075, 0.5053880199660251]"
qwen3-0.6b,C1b,javascript,ordinal,average,0.5184124799996136,0.02274701335034657,0.7450739626823234,0.011655617578667411,0.25102268455005616,0.012479731706211507,0.434421171329641,0.024231273771249878,0.644991851980006,0.8379214328594886,0.41532036721637633,0.17541626794258375,0.02953978635552298,0.009611032371604154,0.018043666557604032,0.06384958630268496,6338,1024,23.9,"[0.4885605930516324, 0.49360551793026175, 0.5416345734555739, 0.5292722501737521, 0.5389894653868479]"
qwen3-0.6b,C1b,html_css,nominal,concat,0.531677064584652,0.019047921996421576,0.7627933337953874,0.008484476600302264,0.24297864500210392,0.00775293099261322,0.4994979295506397,0.01768771819163033,0.6398151917447946,0.8311840681675585,0.6057089984262547,0.05,0.02311938374210768,0.007037370150142931,0.0145268510872832,0.10000000000000002,6338,2048,7.7,"[0.5674022913970792, 0.5146837122681317, 0.5347649282536955, 0.5216231801176802, 0.5199112108866735]"
qwen3-0.6b,C1b,html_css,ordinal,concat,0.5395217419994951,0.031066183997853575,0.7621897746598304,0.012369046610220168,0.2418760379345631,0.011822276696752869,0.49351424279438544,0.02789993291571743,0.6424488569143229,0.8340219442543632,0.590559854720351,0.09105631210894369,0.04636988905773901,0.008487755461883802,0.01300530119477663,0.08342442283726531,6338,2048,72.2,"[0.5371248985472716, 0.5146297317132308, 0.5988109961783781, 0.5328208275329323, 0.514222256025663]"
qwen3-0.6b,C1b,html_css,nominal,average,0.5143687740188612,0.01751480356945818,0.7491084439621906,0.005267630785708797,0.2608070929366919,0.00530508755165242,0.47977367321314357,0.012456891574472512,0.6177205729086991,0.8165519469171698,0.5996731644848698,0.023529411764705882,0.023058374882643912,0.0031054339025295545,0.010972753950636327,0.047058823529411764,6338,1024,5.6,"[0.5076731060676077, 0.5009595440651922, 0.5135519766077067, 0.5014878514177754, 0.5481713919360237]"
qwen3-0.6b,C1b,html_css,ordinal,average,0.5441413069062365,0.028680590337128376,0.7739828946802425,0.011776190849280303,0.2234136874158137,0.011093429320732115,0.5080840935560418,0.028992947243689903,0.6321490868502755,0.8479126661021027,0.6060272841963774,0.09047619047619046,0.041699531277622603,0.006896541606727787,0.02082903051242683,0.11703053073756674,6338,1024,23.3,"[0.5723190901052835, 0.5186805730434539, 0.5390499789669891, 0.5816733540763671, 0.508983538339089]"
qwen3-0.6b,C2a,react,nominal,none,0.5691765133797974,0.013873653591890895,0.6770326428070772,0.010473835883036478,0.35010867968499076,0.012920684466344859,0.47031107738794276,0.01569909167313482,0.7101959881692398,0.7455375200667779,0.5995367985374004,0.22143574674577166,0.018979565364491545,0.013047998651686201,0.011127029573134658,0.03693514400667976,6338,1024,10.5,"[0.576202103012828, 0.5640102016820923, 0.5593211996371921, 0.5926327702891709, 0.5537162922777037]"
qwen3-0.6b,C2a,react,ordinal,none,0.5977338521163033,0.01797598484786315,0.7034535479640568,0.01148735318000237,0.30198561394685275,0.009934493500162029,0.5067993164086747,0.018715599478090282,0.7315859356029948,0.7744073395174638,0.6212651056822562,0.26367702766249834,0.03053509366900359,0.007274877606041443,0.024383301269074367,0.04916794176025635,6338,1024,37.4,"[0.6031089680960021, 0.5845060124244613, 0.5699286464671812, 0.6167750703158583, 0.6143505632780136]"
