model,condition,skill,classifier,intro_strategy,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,mae_mean,mae_std,kappa_mean,kappa_std,f1_not_exp_mean,f1_junior_mean,f1_midlevel_mean,f1_senior_mean,f1_not_exp_std,f1_junior_std,f1_midlevel_std,f1_senior_std,n_samples,feature_dim,elapsed_s,_macro_f1_folds
qwen3-8b,C2b,javascript,nominal,concat,0.524373269480374,0.01222321991326413,0.7726456431287231,0.007046102387568291,0.23508847497379487,0.00979091503856257,0.5138453821418322,0.015260256622168789,0.7059306720921267,0.845645275920212,0.523694907686935,0.02222222222222222,0.010988886705710377,0.0081942185882323,0.015418174020731104,0.04444444444444444,6338,8192,25.6,"[0.508989984841668, 0.5459704256398933, 0.5238771840479813, 0.5178157087602786, 0.5252130441120486]"
qwen3-8b,C2b,javascript,ordinal,concat,0.5630943898897549,0.018735211769244767,0.7755170408127195,0.006039272678956649,0.22672686168424877,0.005580639008913389,0.5103627814922168,0.016671860661236552,0.6992399989932349,0.8521249458117699,0.5050052887466893,0.196007326007326,0.01682841306677369,0.003372817793801069,0.021722944103815235,0.06352015908855067,6338,8192,276.6,"[0.5406475956626565, 0.5913542522265478, 0.5714303861788618, 0.5679147213720313, 0.5441249940086778]"
qwen3-8b,C2b,javascript,nominal,average,0.529345318083616,0.020938273929823382,0.7752135482911384,0.009229777699065182,0.23130423091383054,0.011104715671775036,0.5165300237753684,0.024240057288817875,0.7083996460062445,0.8488558393920986,0.5219439687543026,0.038181818181818185,0.011538696949013317,0.004633029967002508,0.04926681072161188,0.04685126809718228,6338,4096,14.7,"[0.5139893687192023, 0.5571431992261444, 0.5457950518175764, 0.5306406938414763, 0.4991582768136805]"
qwen3-8b,C2b,javascript,ordinal,average,0.542697153064412,0.014460479131683747,0.7607578022477781,0.010493255851893545,0.24439857683143318,0.01100496657379505,0.4805586553025565,0.02458427131759716,0.6827785822094544,0.8414073182355809,0.4716254886000951,0.17497722321251732,0.019688448721852134,0.00843667290049216,0.03957585448108635,0.04301360744341891,6338,4096,137.1,"[0.5191944256594632, 0.5453613061116381, 0.5641976233431898, 0.5457985586218924, 0.538933851585876]"
qwen3-8b,C2b,html_css,nominal,concat,0.5786640835417753,0.016447113980107383,0.8129610732364542,0.008470380918995817,0.1912280679914052,0.00851588315830779,0.6040523417149501,0.018881404374145993,0.712343978677527,0.8691481782241048,0.6887197328210248,0.04444444444444444,0.02848001586403002,0.0065970470361648575,0.010142248225292512,0.08888888888888888,6338,8192,26.7,"[0.6079461923854006, 0.5666521672495979, 0.5828166411874218, 0.5607381775496408, 0.5751672393368152]"
qwen3-8b,C2b,html_css,ordinal,concat,0.5732093211555138,0.02499385643210722,0.8077115732397377,0.00834858362699818,0.1920169605043335,0.008412550683115087,0.5866253377025592,0.016877784155430006,0.6987712597429472,0.8694978339847907,0.6677054457962783,0.056862745098039215,0.024072124359628393,0.006942795538386287,0.014120074258955128,0.07134668783788334,6338,8192,284.7,"[0.5571739617944, 0.5451107577132167, 0.6080355564027534, 0.5576070659253336, 0.5981192639418657]"
qwen3-8b,C2b,html_css,nominal,average,0.5709919973138737,0.025603202443089123,0.8088385715637392,0.011341736034865945,0.19375035790847003,0.012054982811790533,0.5936483716002605,0.02515629995163739,0.6909556746479472,0.8670255130795764,0.6859868015279711,0.04,0.027844824587784024,0.008290445674954081,0.01628168754843281,0.08,6338,4096,13.0,"[0.5397791290077645, 0.555962978569547, 0.5762013725233168, 0.5669264081008797, 0.6160900983678606]"
qwen3-8b,C2b,html_css,ordinal,average,0.5747835495963349,0.02572829474077062,0.8017463352847226,0.012722539566976013,0.1986444294503273,0.013397976562806661,0.5739582228736788,0.02616136462378486,0.6927732262216768,0.8651560310228916,0.6551976151334451,0.08600732600732601,0.025563001395629784,0.009546166367373673,0.025204068979846294,0.07052415112808667,6338,4096,139.0,"[0.586524866591831, 0.5346879041590089, 0.6055224066645409, 0.5911481375248037, 0.5560344330414901]"
qwen3-8b,C3,react,nominal,none,0.5601880745417134,0.01117384930947455,0.6788933611439953,0.009589507567362102,0.3430110123767861,0.011280032760004605,0.4708601243137801,0.015591780913744043,0.6801501852862749,0.7510683238986594,0.6118716614508509,0.19766212753106868,0.018926950620126785,0.010545520826931392,0.012127387385045738,0.04411416985832335,6338,4096,19.6,"[0.5579163186318911, 0.5721585932139005, 0.542381808501631, 0.5721756598935366, 0.5563079924676081]"
qwen3-8b,C3,react,ordinal,none,0.5325566823994696,0.013578335541567252,0.6440796911803719,0.012902811676720662,0.3726770806619875,0.012851956520637387,0.40957257462034713,0.021842342839826223,0.6489627237085865,0.731016616675071,0.541498138917514,0.20874925029670757,0.025670921456865378,0.012763651539849772,0.019488028395189913,0.03150598042980007,6338,4096,136.2,"[0.524264475067231, 0.5549815642065555, 0.5248179919399634, 0.5409762972128997, 0.5177430835706991]"
qwen3-8b,C3,javascript,nominal,none,0.5085725990300899,0.0035192353276704957,0.7343002640191754,0.011514932170652562,0.27800313216595,0.010439250430406057,0.4340909288946647,0.02546901767995556,0.6444331638980063,0.8157359043937753,0.45619125789850823,0.11793006993006994,0.025329377349759964,0.007228095549126194,0.03579686886242624,0.044049896354803074,6338,4096,17.1,"[0.506385166967398, 0.5134636631993011, 0.5036832444298682, 0.5078049174925717, 0.5115260030613106]"
qwen3-8b,C3,javascript,ordinal,none,0.4967953604163675,0.009666729697617034,0.724723332704472,0.008521031665812468,0.28636686178384074,0.007475808075914305,0.40690594142436165,0.017685003944029137,0.6327855219062598,0.8140971757567284,0.40569914073083135,0.13459960327165024,0.023980856614572346,0.0073191573842876865,0.010689225316629082,0.048891788132749144,6338,4096,139.5,"[0.4855973435499551, 0.48922300469719154, 0.5084139172672535, 0.508242960125595, 0.4924995764418424]"
qwen3-8b,C3,html_css,nominal,none,0.5337510263001113,0.018662685993774117,0.7618904358477324,0.006702216266996356,0.24171806024813325,0.0076043211883936365,0.4949502340353192,0.013536781899188456,0.6343887918970186,0.8316340675580994,0.6018483786124601,0.06713286713286713,0.0277065401975681,0.005722511517426022,0.018825483710767876,0.08269507971521389,6338,4096,14.6,"[0.5555510666877769, 0.5149802048498358, 0.5303839448473, 0.5126773184722522, 0.5551625966433918]"
qwen3-8b,C3,html_css,ordinal,none,0.5398298764937446,0.03174132272988765,0.7573351634333768,0.010273696517161018,0.24424333792286107,0.010987099063924656,0.4806232011534589,0.022083945809333365,0.6380463325584034,0.8317656147619665,0.5757820684585295,0.11372549019607843,0.030236897079879223,0.008370328606204711,0.029685758815570184,0.14269337567576668,6338,4096,139.9,"[0.5604255281741607, 0.5185589483202145, 0.5263256462488515, 0.5909538844240337, 0.5028853753014622]"
qwen3-8b,C4,react,nominal,none,0.542424013816969,0.01167999723415802,0.6670326624315989,0.009613054362688304,0.3531067700098845,0.013395068773006731,0.45006626813319317,0.013460982438942311,0.6975332146634224,0.744307252030357,0.5838105066257893,0.14404508194830776,0.012508735458220009,0.01437847382368829,0.0066889229393065535,0.041078055644716616,6338,4096,18.2,"[0.5210272057642124, 0.5430692072832904, 0.5481779924661521, 0.5561797957197154, 0.543665867851475]"
qwen3-8b,C4,react,ordinal,none,0.5410058239198392,0.016934816854310593,0.6474016821511823,0.011280984353923967,0.37440811275797425,0.012909576405059908,0.4170079250750388,0.01828953161907299,0.6624926952090213,0.7284709484534828,0.5497996658632696,0.22325998615358283,0.027656840208442633,0.009880189205211448,0.015888373037234626,0.039779316037997475,6338,4096,137.8,"[0.5392841178621799, 0.5441251892371333, 0.536402602519849, 0.5690180534520571, 0.5161991565279765]"
qwen3-8b,C4,javascript,nominal,none,0.49642011320733487,0.014481678881486274,0.7208432616681042,0.006068138221100874,0.28889114353934753,0.009095659951121998,0.40184133718980586,0.008624743358261485,0.6121620056485133,0.8070680105802559,0.43616472231485626,0.13028571428571428,0.013229924236059246,0.007740578217427703,0.01920712265942919,0.04945929864264375,6338,4096,15.2,"[0.4809223859302517, 0.5114985163964845, 0.5160981391607491, 0.4888381775290128, 0.4847433470201764]"
qwen3-8b,C4,javascript,ordinal,none,0.49372311564237525,0.010243965202179833,0.7149974239041825,0.006886802173596565,0.2982019923364016,0.006244339734565346,0.3871734378715594,0.01371551190539998,0.5978490693930825,0.8051775286106645,0.4165904210550164,0.1552754435107376,0.01991382198883815,0.005685843380110946,0.008266375864629283,0.05926913166724094,6338,4096,137.9,"[0.48371166263115417, 0.4898972119989002, 0.4994578623251674, 0.5108914691061311, 0.4846573721505232]"
qwen3-8b,C4,html_css,nominal,none,0.5181648731350104,0.009457647891756434,0.7636843296770333,0.009622807398305854,0.2396650972639609,0.010697451852910898,0.4962130041950406,0.021464558622820474,0.6379157826190228,0.834803593894469,0.5999401160265491,0.0,0.018834903612532993,0.007411755337889633,0.02154882446556763,0.0,6338,4096,14.9,"[0.5015912319046559, 0.5209376214769076, 0.5295804550206866, 0.5233388247283569, 0.5153762325444442]"
qwen3-8b,C4,html_css,ordinal,none,0.5124327660174745,0.014791075282022663,0.7449746315513791,0.006095560910146151,0.258283184650893,0.005712868916585257,0.454869765628578,0.014209708337242506,0.6079504613965387,0.8227679270545346,0.5615767781829268,0.05743589743589743,0.034078655804471954,0.004809862090597643,0.011186738929240336,0.07064277069834898,6338,4096,135.6,"[0.5274430250388188, 0.48869478825935025, 0.5102197495983165, 0.5288651770069522, 0.5069410901839344]"
