model,condition,skill,classifier,intro_strategy,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,mae_mean,mae_std,kappa_mean,kappa_std,n_samples,feature_dim,elapsed_s,f1_fail_mean,f1_pass_mean,prec_fail_mean,prec_pass_mean,rec_fail_mean,rec_pass_mean,f1_fail_std,f1_pass_std,_macro_f1_folds
qwen3-8b,C3,html_css,nominal,none,0.765459738596649,0.0116888562586854,0.8442721783943063,0.007695161392889,0.1571499530673067,0.0078054096220099,0.5310391468129266,0.0234257891026389,6338,4096,4.5,0.9001736118575442,0.6307458653357536,0.9063930499255024,0.6155483118825533,0.894085151929595,0.6471482889733841,0.0050302497624462,0.0187499450687123,"[0.7662408999416843, 0.7771254407804851, 0.7772837210176067, 0.7608111187058555, 0.7458375125376129]"
qwen3-8b,C4,react,nominal,none,0.7811267523258076,0.0101400135315717,0.8053094812740877,0.0088676637547031,0.1951686713690652,0.0087915487717734,0.5622855952095104,0.0202960446026138,6338,4096,5.9,0.8531494405544375,0.7091040640971777,0.8575546518896455,0.7020302811486182,0.8488100122529522,0.7163895486935867,0.0064516215278368,0.0139225133825026,"[0.7752212550597359, 0.7702206907318814, 0.773755757028314, 0.7906148812925056, 0.7958211775166013]"
qwen3-8b,C4,javascript,nominal,none,0.7098675873726845,0.0169562056587549,0.852874131189451,0.0093714392895871,0.1487849785503897,0.0101556107020615,0.4198413179835364,0.0338770769449641,6338,4096,6.0,0.9123699579284552,0.5073652168169139,0.9167180665986308,0.4947473483603623,0.908080763173689,0.5209821171870508,0.0061769175286045,0.027858151330085,"[0.6909188587422492, 0.7000215069180586, 0.73419180953807, 0.7258851897288379, 0.6983205719362071]"
qwen3-8b,C4,html_css,nominal,none,0.7622323440723957,0.0077784143307469,0.8416906195524495,0.0045664341938629,0.1601458025739532,0.0046239226632043,0.5247123167232283,0.0157762813553233,6338,4096,8.3,0.8980498607844375,0.626414827360354,0.906270875903996,0.6073251860840279,0.8901072327605004,0.6479087452471483,0.0031971455835852,0.0140016152146401,"[0.7717189543932776, 0.7619246451540584, 0.7659756673753839, 0.7633515845362535, 0.7481908689030053]"
qwen3-4b,C1a,react,nominal,none,0.8111018214377861,0.0063333532324462,0.8316097261588187,0.0058451146273821,0.1691377082404846,0.0060998725996567,0.6222917773446686,0.01264311770146,6338,2560,4.8,0.8721812361178193,0.750022406757753,0.8804078816917432,0.7368218742720898,0.8641624869864716,0.763895486935867,0.0050179958725216,0.007924497138523,"[0.8156488734589471, 0.802173799989599, 0.8088644881138416, 0.8204634491956322, 0.8083584964309106]"
qwen3-4b,C1a,javascript,nominal,none,0.7664391622100165,0.0188845442721411,0.8797161114895671,0.0101782488536281,0.123382440450255,0.0107703187278369,0.5332425964716455,0.03772555199272,6338,2560,5.1,0.9268480983783324,0.6060302260417006,0.9375657464608018,0.5714724296758751,0.9164015998057524,0.6456040480708412,0.0065134423531003,0.0314411183994038,"[0.7338080812700915, 0.7913181536555143, 0.7636235616522936, 0.7675032465699283, 0.7759427679022552]"
qwen3-4b,C1a,html_css,nominal,none,0.8114780097120905,0.0047632110651394,0.8743080741436667,0.0036308056055144,0.1273271519947017,0.004276811576133,0.6231334931887738,0.0094531402739361,6338,2560,4.2,0.9188723245106952,0.7040836949134861,0.9279701279616914,0.6804679615419846,0.9100150641216228,0.7300380228136881,0.003085939479434,0.0071248257069059,"[0.8061873318659819, 0.8133478401989513, 0.816840004202122, 0.8054419475655431, 0.8155729247278543]"
qwen3-4b,C1b,react,nominal,concat,0.793814727089104,0.0122699390916908,0.8160362903165813,0.0108806836388536,0.1849196666658367,0.0108791800149725,0.5877713146625331,0.0245361579969211,6338,5120,5.0,0.8600019245956517,0.7276275295825562,0.8698552553717074,0.7122756614141155,0.8504581599359163,0.7439429928741094,0.0082720386028841,0.0166275763849845,"[0.801805875375061, 0.79049806276797, 0.8133519646888819, 0.7829520335985853, 0.7804656990150213]"
qwen3-4b,C1b,react,nominal,average,0.7873382418309249,0.0117306950213798,0.8105450470806831,0.0107233537347392,0.190126581332988,0.0111497477990472,0.5748829643122298,0.0235047937984502,6338,2560,3.9,0.8564600981454161,0.7182163855164336,0.8636107212329099,0.7081140257550673,0.8497492191882907,0.7296912114014251,0.0092485988946925,0.0154514011654567,"[0.7999488316561487, 0.787160720170403, 0.8007564396612562, 0.7716927256597915, 0.7771324920070248]"
qwen3-4b,C1b,javascript,nominal,concat,0.7452972406522398,0.0111241680421897,0.8702552587583645,0.0048185995673543,0.1317449251691195,0.0049602679906602,0.4908662243357396,0.0224960115121102,6338,5120,5.0,0.9222367818916994,0.5683576994127801,0.9288209599348338,0.5483725768072285,0.915846900162614,0.5918406072106261,0.0030863716385401,0.0207520898583204,"[0.7424427079599494, 0.7476213839013488, 0.7285636872280592, 0.7445443332226387, 0.7633140909492031]"
qwen3-4b,C1b,javascript,nominal,average,0.723695919028279,0.0089726860966195,0.8581989174768602,0.0051122509897577,0.1449988671418861,0.0060684517522957,0.4477689777065372,0.0178960856236893,6338,2560,4.9,0.9141529262013884,0.5332389118551695,0.9234213738702538,0.5064057269368052,0.905120541157038,0.5639238686677016,0.0039129087419884,0.015155024077845,"[0.7175370994421457, 0.7339749381214384, 0.7124468984318438, 0.7345748930353118, 0.7199457661106554]"
qwen3-4b,C1b,html_css,nominal,concat,0.8004663154668826,0.0115662413070523,0.8675324235864679,0.0077311454147583,0.1336412798557909,0.008072456696919,0.6010870147607749,0.0232180135441957,6338,5120,4.6,0.9151027425614848,0.6858298883722803,0.9213985500769852,0.6702125900246736,0.909016471427722,0.7034220532319391,0.0053387750884294,0.01853877206271,"[0.8108008859717858, 0.807325199225609, 0.8113095238095238, 0.7879378941807352, 0.7849580741467594]"
qwen3-4b,C1b,html_css,nominal,average,0.7852757589778298,0.0075665562626843,0.8567640333726239,0.0048082386641214,0.145157840747537,0.0049871146826414,0.5707910483535553,0.0152596718213954,6338,2560,3.9,0.9074702976160312,0.6630812203396286,0.9169702632497108,0.6398680727869672,0.8982674278012329,0.6889733840304183,0.0033948199887082,0.0128549541176176,"[0.7919606234618539, 0.7873995760580517, 0.7938466140769596, 0.7740777889223225, 0.7790941923699615]"
